price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,sale_year,house_age,age_since_renovation,is_renovated,Total_rooms,Price_per_sqft,Rooms_per_floor,basement_ratio,LivingLot_ratio,cluster
479000.0,4,2.5,2590,6139,2.0,0,0,3,8,2590,0,47.3883,-122.035,2410,6139,2014,13,13,0,6.5,184.94208494208493,3.25,0.0,0.4218928164196123,0
475000.0,5,2.75,3080,6600,2.0,0,0,3,9,3080,0,47.4501,-122.122,3080,6600,2015,13,13,0,7.75,154.2207792207792,3.875,0.0,0.4666666666666667,0
415000.0,3,1.0,1630,8146,1.0,0,0,3,7,1630,0,47.7293,-122.29,1480,8146,2014,62,62,0,4.0,254.60122699386503,4.0,0.0,0.20009820770930517,1
450000.0,2,1.0,910,5000,1.0,0,0,4,6,910,0,47.683,-122.374,1480,5000,2014,100,100,0,3.0,494.5054945054945,3.0,0.0,0.182,1
1140000.0,3,2.5,2780,33503,1.5,0,1,4,8,2110,670,47.5844,-122.081,3150,15542,2014,45,45,0,5.5,410.0719424460432,3.6666666666666665,0.24100719424460432,0.08297764379309315,2
430000.0,5,3.0,3880,8432,2.0,0,0,3,7,3880,0,47.4806,-122.176,2620,5623,2014,10,10,0,8.0,110.82474226804123,4.0,0.0,0.4601518026565465,0
296000.0,3,1.75,1360,10742,1.0,0,0,5,7,960,400,47.4351,-122.173,1830,9000,2014,43,43,0,4.75,217.64705882352942,4.75,0.29411764705882354,0.12660584621113385,0
303000.0,4,2.25,2560,8927,1.0,0,0,3,7,1790,770,47.34,-122.271,1920,9669,2014,38,38,0,6.25,118.359375,6.25,0.30078125,0.2867704716030021,0
641000.0,4,2.5,2600,6015,2.0,0,0,3,8,2600,0,47.5971,-122.031,2910,5305,2014,10,10,0,6.5,246.53846153846155,3.25,0.0,0.4322527015793849,2
280000.0,3,2.25,1220,5739,1.0,0,0,3,7,790,430,47.6952,-122.326,1870,5739,2015,31,31,0,5.25,229.50819672131146,5.25,0.3524590163934426,0.21258058895277923,1
260750.0,3,2.0,1560,9635,1.0,0,0,3,7,1260,300,47.341,-122.309,1570,8276,2014,48,48,0,5.0,167.14743589743588,5.0,0.19230769230769232,0.16190970420342501,0
601000.0,4,2.5,2080,5191,2.0,0,0,3,8,2080,0,47.5978,-122.017,2170,5518,2014,13,13,0,6.5,288.9423076923077,3.25,0.0,0.40069350799460607,2
255000.0,3,1.5,1490,6604,1.0,0,0,4,6,1490,0,47.4683,-122.351,1330,6604,2014,96,96,0,4.5,171.14093959731542,4.5,0.0,0.22562083585705633,0
555000.0,4,2.75,2020,10720,1.0,0,0,4,8,1420,600,47.6373,-122.104,2190,10164,2014,38,38,0,6.75,274.7524752475247,6.75,0.297029702970297,0.1884328358208955,2
865000.0,3,1.5,1530,10827,1.0,0,0,4,8,1530,0,47.6354,-122.234,2050,10827,2014,59,59,0,4.5,565.3594771241831,4.5,0.0,0.14131338320864506,1
1388000.0,4,2.5,3450,17400,1.5,0,0,4,9,2180,1270,47.5969,-122.206,3770,19530,2014,50,50,0,6.5,402.3188405797101,4.333333333333333,0.3681159420289855,0.19827586206896552,1
315000.0,3,2.25,1400,31626,1.0,0,0,2,7,1140,260,47.3029,-122.069,1680,35093,2014,27,27,0,5.25,225.0,5.25,0.18571428571428572,0.04426737494466578,0
200000.0,2,1.0,1730,9610,1.0,0,0,3,7,1380,350,47.2956,-122.285,1310,9812,2014,52,52,0,3.0,115.60693641618496,3.0,0.2023121387283237,0.18002081165452655,0
357000.0,3,1.0,1370,6450,1.0,0,0,3,7,1370,0,47.7195,-122.288,1550,6898,2014,66,66,0,4.0,260.5839416058394,4.0,0.0,0.2124031007751938,1
390000.0,2,1.5,1050,934,2.0,0,0,3,8,960,90,47.6029,-122.309,1470,1885,2014,7,7,0,3.5,371.42857142857144,1.75,0.08571428571428572,1.1241970021413277,1
462000.0,5,1.75,2840,10220,1.0,0,0,4,7,2210,630,47.764,-122.36,2000,9750,2014,60,60,0,6.75,162.67605633802816,6.75,0.22183098591549297,0.27788649706457924,1
174500.0,2,1.0,1010,5200,1.0,0,0,3,7,1010,0,47.4166,-122.323,1580,7500,2014,59,59,0,3.0,172.77227722772278,3.0,0.0,0.19423076923076923,0
305000.0,2,1.0,1210,7140,1.5,0,0,3,6,1210,0,47.7225,-122.349,1150,7376,2015,94,94,0,3.0,252.06611570247935,2.0,0.0,0.16946778711484595,1
449000.0,5,1.75,1720,14040,1.0,0,0,4,8,1150,570,47.7365,-122.339,1750,7800,2015,59,59,0,6.75,261.04651162790697,6.75,0.3313953488372093,0.1225071225071225,1
260000.0,3,2.0,2710,5000,2.0,0,0,3,6,2710,0,47.5188,-122.373,850,5000,2014,63,63,0,5.0,95.9409594095941,2.5,0.0,0.542,1
751000.0,4,2.5,3110,6142,2.0,0,0,3,9,3110,0,47.701,-122.111,3200,6826,2014,10,10,0,6.5,241.47909967845658,3.25,0.0,0.5063497232171931,2
370037.0,2,1.0,1250,9270,1.0,0,0,4,7,1250,0,47.7284,-122.339,1130,6800,2015,67,67,0,3.0,296.0296,3.0,0.0,0.1348435814455232,1
229950.0,3,1.75,1900,8910,2.0,0,0,4,7,1900,0,47.2769,-122.145,1610,8586,2014,26,26,0,4.75,121.02631578947368,2.375,0.0,0.2132435465768799,0
349000.0,3,1.75,1740,7682,1.0,0,0,3,8,1330,410,47.4451,-122.126,2010,8820,2015,37,37,0,4.75,200.57471264367817,4.75,0.23563218390804597,0.226503514709711,0
348000.0,4,2.5,2070,3808,2.0,0,0,3,8,2070,0,47.4498,-122.12,1900,2992,2015,12,12,0,6.5,168.1159420289855,3.25,0.0,0.5435924369747899,0
1220000.0,3,3.25,3030,5600,2.0,0,2,3,9,2220,810,47.5978,-122.292,2040,6600,2015,110,10,1,6.25,402.64026402640263,3.125,0.26732673267326734,0.5410714285714285,1
510000.0,4,3.0,3610,18948,2.0,0,0,3,10,3610,0,47.2911,-122.342,3568,18948,2015,22,22,0,7.0,141.2742382271468,3.5,0.0,0.19052142706354233,0
265000.0,3,1.5,1520,6805,1.0,0,0,4,7,1040,480,47.2907,-122.367,1440,7041,2015,34,34,0,4.5,174.3421052631579,4.5,0.3157894736842105,0.2233651726671565,0
1250000.0,3,2.75,2780,4815,3.0,0,2,3,10,2780,0,47.6569,-122.286,2820,5000,2014,40,40,0,5.75,449.64028776978415,1.9166666666666667,0.0,0.5773624091381101,1
937500.0,4,4.0,5545,871200,2.0,0,0,3,11,3605,1940,47.676,-121.882,3420,871200,2015,12,12,0,8.0,169.07123534715961,4.0,0.34986474301172227,0.006364784205693297,2
485000.0,3,1.75,2590,8384,1.0,0,0,4,8,1590,1000,47.7739,-122.199,2590,8800,2014,43,43,0,4.75,187.25868725868725,4.75,0.3861003861003861,0.3089217557251908,1
489000.0,4,1.0,1150,5217,1.5,0,0,3,7,1150,0,47.6806,-122.287,1220,5217,2015,64,64,0,5.0,425.2173913043478,3.3333333333333335,0.0,0.22043319915660342,1
400000.0,2,1.0,920,5120,1.0,0,0,5,7,920,0,47.5569,-122.394,1190,5120,2015,63,63,0,3.0,434.7826086956522,3.0,0.0,0.1796875,1
638000.0,3,2.5,2110,3600,2.0,0,0,3,9,2110,0,47.665,-122.082,2540,4384,2014,9,9,0,5.5,302.3696682464455,2.75,0.0,0.5861111111111111,2
440000.0,3,1.75,1170,8740,1.0,0,0,4,7,1170,0,47.6849,-122.117,1870,8448,2014,46,46,0,4.75,376.0683760683761,4.75,0.0,0.13386727688787187,2
305000.0,6,2.0,1900,8240,1.0,0,0,2,7,1200,700,47.7037,-122.296,1900,8240,2014,50,50,0,8.0,160.52631578947367,8.0,0.3684210526315789,0.23058252427184467,1
649950.0,6,2.0,1900,8240,1.0,0,0,2,7,1200,700,47.7037,-122.296,1900,8240,2015,51,51,0,8.0,342.07894736842104,8.0,0.3684210526315789,0.23058252427184467,1
680000.0,4,2.5,3290,6012,2.0,0,0,3,9,3290,0,47.5961,-121.98,3210,6005,2015,10,10,0,6.5,206.68693009118542,3.25,0.0,0.5472388556220892,2
629000.0,4,2.5,2660,22050,2.0,0,0,3,9,2660,0,47.4911,-122.125,3060,21111,2014,18,18,0,6.5,236.46616541353384,3.25,0.0,0.12063492063492064,0
555000.0,3,2.5,2160,7584,2.0,0,0,3,8,2160,0,47.5751,-122.014,2160,7372,2014,26,26,0,5.5,256.94444444444446,2.75,0.0,0.2848101265822785,2
669000.0,4,2.75,2700,35362,2.0,0,0,5,8,2700,0,47.7628,-122.094,2810,35915,2014,38,38,0,6.75,247.77777777777777,3.375,0.0,0.0763531474464114,2
272000.0,3,2.5,1980,6608,2.0,0,0,3,8,1980,0,47.2642,-122.213,2150,7495,2014,20,20,0,5.5,137.37373737373738,2.75,0.0,0.29963680387409203,0
270000.0,4,2.25,2600,9900,1.0,0,0,3,7,1600,1000,47.4881,-122.237,1770,11250,2014,49,49,0,6.25,103.84615384615384,6.25,0.38461538461538464,0.26262626262626265,0
215000.0,3,1.0,1280,9775,1.0,0,0,3,6,1280,0,47.3262,-122.334,1230,8750,2015,51,51,0,4.0,167.96875,4.0,0.0,0.1309462915601023,0
690000.0,3,1.5,1710,17707,1.0,0,0,4,7,1180,530,47.5393,-122.216,2590,9508,2015,68,68,0,4.5,403.50877192982455,4.5,0.30994152046783624,0.09657197718416445,0
256000.0,4,1.75,1270,6825,1.0,0,2,3,7,1270,0,47.5051,-122.242,1800,6930,2015,65,65,0,5.75,201.5748031496063,5.75,0.0,0.18608058608058609,0
255000.0,3,2.25,1890,7314,1.0,0,0,3,7,1100,790,47.4121,-122.172,1520,7676,2015,34,34,0,5.25,134.9206349206349,5.25,0.41798941798941797,0.258408531583265,0
550000.0,7,4.0,3440,8100,2.0,0,0,3,7,3440,0,47.6981,-122.349,1420,1560,2014,44,44,0,11.0,159.88372093023256,5.5,0.0,0.4246913580246914,1
410000.0,3,1.0,1190,5280,1.0,0,0,4,7,1190,0,47.5131,-122.383,1280,5280,2015,58,58,0,4.0,344.5378151260504,4.0,0.0,0.22537878787878787,1
410000.0,2,1.0,1030,4366,1.0,0,0,3,7,1030,0,47.5311,-122.384,1890,4499,2014,102,102,0,3.0,398.05825242718447,3.0,0.0,0.2359138799816766,1
259000.0,3,1.75,1240,4000,1.0,0,0,3,7,1240,0,47.4728,-122.191,1570,4586,2014,28,28,0,4.75,208.8709677419355,4.75,0.0,0.31,0
292000.0,3,1.0,1730,21183,1.0,0,0,3,7,1030,700,47.5024,-122.332,1610,13000,2015,60,60,0,4.0,168.78612716763007,4.0,0.4046242774566474,0.08166926308832555,1
1648000.0,4,3.5,4610,12500,2.0,0,2,3,11,4610,0,47.6508,-122.203,2340,11538,2014,11,11,0,7.5,357.4837310195228,3.75,0.0,0.3688,1
518000.0,5,1.0,1590,5000,1.5,0,0,3,7,1190,400,47.5752,-122.381,1590,5000,2014,85,85,0,6.0,325.7861635220126,4.0,0.25157232704402516,0.318,1
485000.0,3,2.5,1760,3097,2.0,0,0,3,8,1760,0,47.5764,-121.996,1760,3285,2015,23,23,0,5.5,275.5681818181818,2.75,0.0,0.5682918953826284,2
259500.0,3,2.0,1330,35060,1.0,0,0,3,7,1330,0,47.3128,-122.13,1660,35100,2015,26,26,0,5.0,195.11278195488723,5.0,0.0,0.03793496862521392,0
354000.0,4,2.5,2340,5420,2.0,0,0,3,8,2340,0,47.3773,-122.029,2420,6252,2015,12,12,0,6.5,151.28205128205127,3.25,0.0,0.4317343173431734,0
999950.0,3,2.25,3740,22464,2.0,0,0,5,8,2330,1410,47.6354,-122.196,2680,19564,2015,49,49,0,5.25,267.3663101604278,2.625,0.3770053475935829,0.166488603988604,1
464500.0,3,1.75,1150,10466,1.0,0,0,5,7,1150,0,47.5531,-122.177,1350,10384,2014,55,55,0,4.75,403.9130434782609,4.75,0.0,0.10987961016625263,2
300000.0,3,2.5,1750,4200,2.0,0,0,3,7,1750,0,47.3605,-122.04,1890,4048,2014,9,9,0,5.5,171.42857142857142,2.75,0.0,0.4166666666666667,0
1080000.0,3,2.75,3890,7216,2.0,0,1,3,8,3260,630,47.5445,-122.266,2490,9920,2014,47,4,1,5.75,277.63496143958866,2.875,0.16195372750642673,0.539079822616408,1
309950.0,4,2.5,1770,6666,2.0,0,0,3,7,1770,0,47.2877,-122.349,1780,6666,2014,25,25,0,6.5,175.1129943502825,3.25,0.0,0.26552655265526554,0
315000.0,3,1.0,1160,3700,1.5,0,0,3,7,1160,0,47.5651,-122.359,1340,3750,2014,105,105,0,4.0,271.55172413793105,2.6666666666666665,0.0,0.31351351351351353,1
499950.0,3,1.0,1440,5580,1.5,0,0,3,7,1440,0,47.6898,-122.326,2010,5580,2014,106,106,0,4.0,347.1875,2.6666666666666665,0.0,0.25806451612903225,1
780000.0,4,2.0,2600,4800,1.0,0,2,3,8,1400,1200,47.637,-122.371,2050,3505,2014,61,61,0,6.0,300.0,6.0,0.46153846153846156,0.5416666666666666,1
885000.0,3,3.25,2640,16090,1.0,0,2,4,8,1960,680,47.5374,-122.213,3690,15000,2014,38,38,0,6.25,335.22727272727275,6.25,0.25757575757575757,0.16407706650093226,0
500000.0,2,1.0,1010,3885,1.5,0,0,4,7,1010,0,47.6224,-122.304,1770,4200,2014,108,24,1,3.0,495.0495049504951,2.0,0.0,0.25997425997426,1
329000.0,3,2.0,1840,6755,1.0,0,2,3,8,1840,0,47.3512,-122.305,1790,6459,2014,25,25,0,5.0,178.80434782608697,5.0,0.0,0.27239082161361955,0
246000.0,4,1.75,1720,7455,1.0,0,0,4,7,1020,700,47.4669,-122.182,1720,7700,2014,51,51,0,5.75,143.02325581395348,5.75,0.4069767441860465,0.2307176391683434,0
405000.0,3,1.5,1280,9600,1.0,0,0,4,7,1280,0,47.6922,-122.163,1510,10005,2014,54,54,0,4.5,316.40625,4.5,0.0,0.13333333333333333,2
349000.0,4,1.75,1700,7800,1.0,0,0,5,7,1120,580,47.4801,-122.158,1560,7800,2014,33,33,0,5.75,205.2941176470588,5.75,0.3411764705882353,0.21794871794871795,0
374950.0,4,2.5,1980,12062,2.0,0,0,3,8,1980,0,47.4038,-122.167,2300,7902,2015,23,23,0,6.5,189.36868686868686,3.25,0.0,0.164151881943293,0
306000.0,3,2.0,1160,7217,1.0,0,0,3,7,1160,0,47.7279,-122.227,1870,9104,2014,45,45,0,5.0,263.7931034482759,5.0,0.0,0.160731605930442,1
416000.0,4,1.75,1980,7840,1.0,0,0,4,7,990,990,47.6226,-122.115,1520,8400,2014,53,53,0,5.75,210.1010101010101,5.75,0.5,0.25255102040816324,2
560000.0,3,2.5,1960,12476,2.0,0,0,4,8,1960,0,47.5315,-122.172,2450,12177,2014,25,25,0,5.5,285.7142857142857,2.75,0.0,0.1571016351394678,0
260000.0,3,1.5,1270,20700,1.0,0,0,2,7,1150,120,47.7576,-122.296,1990,15000,2014,66,66,0,4.5,204.7244094488189,4.5,0.09448818897637795,0.06135265700483092,1
306500.0,3,2.25,2060,38377,1.0,0,0,4,8,1560,500,47.2752,-122.319,2080,60513,2014,36,36,0,5.25,148.7864077669903,5.25,0.24271844660194175,0.053677984209292026,0
299950.0,3,1.75,1980,11274,1.0,0,0,4,7,1480,500,47.4474,-122.167,1520,8010,2014,46,46,0,4.75,151.489898989899,4.75,0.25252525252525254,0.17562533262373603,0
265500.0,3,2.5,1450,8977,1.0,0,0,3,8,1450,0,47.2576,-122.214,2410,8850,2015,25,25,0,5.5,183.10344827586206,5.5,0.0,0.1615238943967918,0
219000.0,3,1.5,1200,12000,1.0,0,0,3,7,1200,0,47.268,-122.245,1200,9405,2014,28,28,0,4.5,182.5,4.5,0.0,0.1,0
365000.0,3,1.75,1830,17349,1.0,0,0,3,8,1230,600,47.7427,-122.109,1840,11694,2015,38,38,0,4.75,199.45355191256832,4.75,0.32786885245901637,0.10548158395296559,2
499000.0,3,2.0,2090,42689,1.5,0,0,3,7,2090,0,47.3497,-121.944,1890,18276,2014,55,16,1,5.0,238.755980861244,3.3333333333333335,0.0,0.04895874815526248,0
366000.0,3,1.75,1510,8301,1.0,0,0,3,7,1510,0,47.7243,-122.222,1460,7910,2014,47,47,0,4.75,242.3841059602649,4.75,0.0,0.18190579448259245,1
514950.0,3,2.25,1310,1264,3.0,0,0,3,8,1310,0,47.6987,-122.366,1330,2183,2015,1,1,0,5.25,393.0916030534351,1.75,0.0,1.0363924050632911,1
875000.0,4,2.75,3790,10669,2.0,0,0,3,10,3790,0,47.5976,-121.983,3750,11634,2014,15,15,0,6.75,230.8707124010554,3.375,0.0,0.3552347923891649,2
831000.0,3,2.25,2240,8800,1.0,0,0,5,8,2240,0,47.5937,-122.172,2240,8800,2015,58,58,0,5.25,370.98214285714283,5.25,0.0,0.2545454545454545,2
689900.0,4,3.25,2740,7266,2.0,0,0,3,9,2060,680,47.5346,-122.066,3030,6546,2014,11,11,0,7.25,251.78832116788323,3.625,0.24817518248175183,0.3770988164051748,2
315000.0,3,2.5,1660,10763,2.0,0,0,3,7,1660,0,47.3812,-122.029,2010,7983,2014,20,20,0,5.5,189.75903614457832,2.75,0.0,0.15423209142432406,0
355000.0,0,0.0,2460,8049,2.0,0,0,3,8,2460,0,47.4095,-122.168,2520,8050,2015,25,25,0,0.0,144.3089430894309,0.0,0.0,0.3056280283265002,0
336500.0,3,1.0,1480,7284,1.0,0,0,3,7,970,510,47.7757,-122.353,2020,7920,2014,51,51,0,4.0,227.36486486486487,4.0,0.34459459459459457,0.2031850631521142,1
1100000.0,3,2.75,2640,4050,1.5,0,0,5,8,1750,890,47.6332,-122.281,1920,3600,2014,88,88,0,5.75,416.6666666666667,3.8333333333333335,0.3371212121212121,0.6518518518518519,1
375000.0,6,2.0,1900,8057,1.0,0,0,4,7,1170,730,47.762,-122.335,2090,8626,2014,55,55,0,8.0,197.3684210526316,8.0,0.38421052631578945,0.23581978403872408,1
289275.0,3,2.0,2860,24046,1.0,0,0,3,9,1700,1160,47.7718,-121.904,1460,13648,2014,29,29,0,5.0,101.1451048951049,5.0,0.40559440559440557,0.11893870082342177,2
455000.0,4,3.5,3440,6000,2.0,0,0,4,8,3440,0,47.4077,-122.331,1660,7800,2014,12,12,0,7.5,132.2674418604651,3.75,0.0,0.5733333333333334,0
505000.0,3,1.75,1640,10695,1.0,0,2,3,8,1640,0,47.7145,-122.222,2790,9775,2014,39,39,0,4.75,307.9268292682927,4.75,0.0,0.1533426834969612,1
450000.0,3,1.0,1450,3350,1.5,0,0,4,7,1450,0,47.5607,-122.378,1340,4255,2014,95,95,0,4.0,310.3448275862069,2.6666666666666665,0.0,0.43283582089552236,1
567500.0,3,2.5,2300,7398,2.0,0,0,3,8,2300,0,47.5369,-121.876,2580,6983,2014,13,13,0,5.5,246.7391304347826,2.75,0.0,0.3108948364422817,2
265000.0,3,1.5,1460,8505,1.0,0,0,4,7,1460,0,47.4402,-122.195,1580,8505,2014,59,59,0,4.5,181.5068493150685,4.5,0.0,0.17166372721928277,0
340000.0,3,2.0,1570,14992,1.0,0,0,3,8,1570,0,47.6965,-121.922,1640,15000,2014,13,13,0,5.0,216.56050955414014,5.0,0.0,0.10472251867662753,2
375000.0,3,2.0,1540,8885,1.5,0,0,5,6,1540,0,47.7403,-121.984,1730,5000,2015,76,76,0,5.0,243.5064935064935,3.3333333333333335,0.0,0.17332583005064717,2
920000.0,6,3.0,3300,4218,2.0,0,0,3,8,2200,1100,47.6557,-122.344,1420,4218,2014,44,44,0,9.0,278.7878787878788,4.5,0.3333333333333333,0.7823613086770982,1
850000.0,4,2.25,2130,11843,2.0,0,0,4,9,2130,0,47.5358,-122.225,2380,11643,2014,42,42,0,6.25,399.0610328638498,3.125,0.0,0.17985307776745757,0
202000.0,3,1.0,1010,9750,1.0,0,0,5,7,1010,0,47.3244,-122.144,1230,9750,2014,45,45,0,4.0,200.0,4.0,0.0,0.10358974358974359,0
725000.0,4,3.0,2420,12000,1.0,0,0,3,9,2420,0,47.7267,-122.063,3100,13020,2014,30,30,0,7.0,299.58677685950414,7.0,0.0,0.20166666666666666,2
900000.0,3,3.25,3870,33980,2.0,0,0,3,10,3150,720,47.5589,-122.117,3590,10750,2015,24,24,0,6.25,232.5581395348837,3.125,0.18604651162790697,0.11389052383755151,2
680200.0,2,1.5,1960,6000,1.0,0,0,3,8,1210,750,47.6849,-122.333,2060,6000,2015,64,64,0,3.5,347.0408163265306,3.5,0.3826530612244898,0.32666666666666666,1
216500.0,3,1.0,1170,9000,1.0,0,0,4,6,1170,0,47.2109,-121.987,1280,8160,2015,97,97,0,4.0,185.04273504273505,4.0,0.0,0.13,0
325000.0,3,1.5,1890,7650,1.0,0,0,5,7,1890,0,47.3454,-122.314,1510,7560,2014,48,48,0,4.5,171.95767195767195,4.5,0.0,0.24705882352941178,0
675000.0,3,2.5,2250,4134,2.0,0,0,3,9,2250,0,47.6651,-122.084,2390,4134,2014,10,10,0,5.5,300.0,2.75,0.0,0.5442670537010159,2
435000.0,2,0.75,750,16321,1.0,0,1,3,4,750,0,47.6985,-122.229,3020,10625,2015,79,79,0,2.75,580.0,2.75,0.0,0.045953066601311196,1
263500.0,3,1.75,1610,14000,1.0,0,0,4,7,1050,560,47.3429,-122.036,1550,10080,2015,38,38,0,4.75,163.66459627329192,4.75,0.34782608695652173,0.115,0
550000.0,4,2.25,2590,36256,2.0,0,0,3,8,2590,0,47.769,-122.094,2670,35657,2015,37,37,0,6.25,212.35521235521236,3.125,0.0,0.07143645189761695,2
875000.0,3,2.5,2520,3750,2.0,0,1,4,9,2520,0,47.5671,-122.404,2250,6200,2015,20,20,0,5.5,347.22222222222223,2.75,0.0,0.672,1
246600.0,4,1.0,1340,8400,1.0,0,0,5,7,1340,0,47.3313,-122.343,1120,8400,2015,49,49,0,5.0,184.02985074626866,5.0,0.0,0.1595238095238095,0
337000.0,3,2.25,1460,941,3.0,0,0,3,8,1460,0,47.7145,-122.356,1490,1399,2014,8,8,0,5.25,230.82191780821918,1.75,0.0,1.5515409139213603,1
240000.0,3,1.75,1380,7500,1.0,0,0,3,7,1380,0,47.3628,-122.045,1530,7500,2014,26,26,0,4.75,173.91304347826087,4.75,0.0,0.184,0
490000.0,3,1.75,1510,11120,1.0,0,0,4,8,1510,0,47.5931,-122.158,2660,10800,2014,30,30,0,4.75,324.50331125827813,4.75,0.0,0.1357913669064748,2
510000.0,5,2.5,2510,83231,1.0,0,0,4,7,1260,1250,47.4576,-121.984,2460,46431,2014,39,39,0,7.5,203.18725099601593,7.5,0.49800796812749004,0.030157032836323004,2
305000.0,3,1.0,910,8008,1.0,0,0,3,7,910,0,47.726,-122.22,1480,7404,2015,44,44,0,4.0,335.16483516483515,4.0,0.0,0.11363636363636363,1
350000.0,3,2.5,1970,3655,2.0,0,0,3,7,1970,0,47.7453,-121.984,1970,2952,2015,12,12,0,5.5,177.66497461928935,2.75,0.0,0.5389876880984952,2
284200.0,3,1.75,1540,6632,1.0,0,0,3,7,1070,470,47.4973,-122.252,2510,6618,2015,56,56,0,4.75,184.54545454545453,4.75,0.3051948051948052,0.2322074788902292,0
357000.0,4,2.5,1980,9757,2.0,0,0,5,7,1980,0,47.3675,-122.019,1610,6147,2015,20,20,0,6.5,180.3030303030303,3.25,0.0,0.20293122886133033,0
854000.0,4,2.75,3150,38865,1.0,0,0,3,10,2480,670,47.7302,-122.106,3150,35880,2014,28,28,0,6.75,271.1111111111111,6.75,0.2126984126984127,0.08104978772674643,2
1175000.0,4,2.5,4700,49658,2.0,0,0,3,10,4700,0,47.5878,-122.022,2870,49658,2015,16,16,0,6.5,250.0,3.25,0.0,0.09464738813484232,2
1000000.0,3,2.25,2300,15952,1.0,0,0,4,8,1150,1150,47.6322,-122.232,2200,14284,2014,51,51,0,5.25,434.7826086956522,5.25,0.5,0.1441825476429288,1
616500.0,4,2.25,1880,3000,2.0,0,0,3,8,1760,120,47.6864,-122.349,1880,3000,2014,105,37,1,6.25,327.9255319148936,3.125,0.06382978723404255,0.6266666666666667,1
750000.0,4,2.75,2640,3750,2.0,0,0,5,7,1840,800,47.6783,-122.363,1690,5000,2014,103,103,0,6.75,284.09090909090907,3.375,0.30303030303030304,0.704,1
650000.0,6,4.5,3900,9100,2.0,0,0,3,8,2870,1030,47.6612,-122.137,2080,9216,2014,35,35,0,10.5,166.66666666666666,5.25,0.2641025641025641,0.42857142857142855,2
275000.0,4,2.25,2670,10050,1.0,0,0,4,8,1420,1250,47.3792,-122.28,2190,10050,2014,52,52,0,6.25,102.99625468164794,6.25,0.4681647940074906,0.2656716417910448,0
540000.0,4,1.75,1840,4280,1.0,0,0,4,7,920,920,47.6681,-122.32,1660,4280,2014,96,96,0,5.75,293.4782608695652,5.75,0.5,0.42990654205607476,1
225000.0,3,1.0,1120,10665,1.0,0,0,4,6,1120,0,47.2886,-122.274,1240,10639,2014,53,53,0,4.0,200.89285714285714,4.0,0.0,0.10501640881387717,0
845000.0,4,2.5,2970,9072,2.0,0,0,3,10,2970,0,47.562,-122.114,2740,8729,2015,24,24,0,6.5,284.5117845117845,3.25,0.0,0.3273809523809524,2
490000.0,3,2.25,1410,7740,1.0,0,0,5,6,1410,0,47.523,-122.371,1220,7740,2015,92,92,0,5.25,347.5177304964539,5.25,0.0,0.1821705426356589,1
753000.0,4,2.5,3060,8167,2.0,0,0,3,9,3060,0,47.5521,-121.989,2930,4800,2014,9,9,0,6.5,246.07843137254903,3.25,0.0,0.37467858454756947,2
475000.0,3,1.75,2490,7210,1.0,0,0,3,7,1290,1200,47.726,-122.198,1610,7210,2015,43,43,0,4.75,190.76305220883535,4.75,0.4819277108433735,0.34535367545076284,1
124000.0,1,0.75,840,7203,1.5,0,0,3,6,840,0,47.4756,-122.301,1560,8603,2014,65,65,0,1.75,147.61904761904762,1.1666666666666667,0.0,0.11661807580174927,0
224000.0,1,0.75,840,7203,1.5,0,0,3,6,840,0,47.4756,-122.301,1560,8603,2015,66,66,0,1.75,266.6666666666667,1.1666666666666667,0.0,0.11661807580174927,0
485000.0,2,1.0,1130,3800,1.0,0,0,4,7,1130,0,47.6862,-122.378,1470,3800,2014,98,98,0,3.0,429.20353982300884,3.0,0.0,0.29736842105263156,1
230000.0,4,1.75,1850,6000,1.0,0,0,4,6,1270,580,47.4923,-122.247,1270,6600,2014,70,70,0,5.75,124.32432432432432,5.75,0.31351351351351353,0.30833333333333335,0
372000.0,4,2.75,2330,14175,1.0,0,0,3,7,1800,530,47.4193,-122.194,1480,10125,2014,34,34,0,6.75,159.656652360515,6.75,0.22746781115879827,0.16437389770723104,0
306000.0,4,2.5,1880,9426,2.0,0,0,4,7,1880,0,47.3584,-122.089,1760,7040,2015,25,25,0,6.5,162.7659574468085,3.25,0.0,0.19944833439422874,0
905000.0,4,3.5,2980,3000,2.0,0,0,3,9,2340,640,47.6768,-122.326,1810,4545,2014,6,6,0,7.5,303.69127516778525,3.75,0.21476510067114093,0.9933333333333333,1
440000.0,4,1.0,1440,6678,1.0,0,0,3,7,1040,400,47.571,-122.392,1320,6678,2015,65,65,0,5.0,305.55555555555554,5.0,0.2777777777777778,0.215633423180593,1
280000.0,3,1.75,1630,10001,1.0,0,0,4,7,1100,530,47.3605,-122.12,1630,10001,2015,38,38,0,4.75,171.77914110429447,4.75,0.32515337423312884,0.16298370162983702,0
435000.0,3,2.5,1778,147823,2.0,0,0,3,7,1778,0,47.6811,-121.915,2840,43676,2014,15,15,0,5.5,244.65691788526433,2.75,0.0,0.0120278982296395,2
425000.0,3,2.5,1930,4500,2.0,0,0,3,8,1930,0,47.5791,-122.001,1770,4500,2014,24,24,0,5.5,220.20725388601036,2.75,0.0,0.4288888888888889,2
